paper,target_canonical,target_raw,type,self,executed,polarity,transitive,confidence,section,evidence,ref,doi_or_url
finding_better_active_learners_for_faste,Yu et al. SLR corpora / FASTREAD,Radjenovic SLR dataset (reverse-engineered from Radjenovic et al. 2013),dataset,False,True,neutral,False,high,5.2 Datasets,"Radjenović dataset from Radjenović et al. 2013 [48]. For each of the datasets, the search string S and the final inclusion list F from the original publication are used","48. Radjenović, D., Heričko, M., Torkar, R., Živkovič, A.: Software fault prediction metrics: A systematic literature review. IST 55(8), 1397-1418 (2013)",https://doi.org/10.5281/zenodo.1162952
finding_better_active_learners_for_faste,Yu et al. SLR corpora / FASTREAD,Kitchenham tertiary-study dataset (provided by Kitchenham),dataset,False,True,neutral,False,high,5.2 Datasets,one dataset (Kitchenham) is provided directly by the author of Kitchenham et al. 2010 [31] and includes two levels of relevance information.,"31. Kitchenham, B., Pretorius, R., Budgen, D., Brereton, O.P., Turner, M., Niazi, M., Linkman, S.: Systematic literature reviews in software engineering-a tertiary study. IST 52(8) (2010)",https://doi.org/10.5281/zenodo.1162952
finding_better_active_learners_for_faste,scikit-learn,"scikit-learn (TfidfVectorizer, linear SVM)",software,False,True,neutral,False,high,5.4 Controlled Variables,TfidfVectorizer in scikit-learn is utilized for the above preprocessing and featurization steps ... All 32 treatments use the same classifier- linear SVM from scikit-learn.,no reference entry; named in text,
finding_better_active_learners_for_faste,SVM,Linear SVM (Joachims; Cortes & Vapnik),methodology,False,True,supports,False,medium,4 Technical Details,Linear SVM [28] has been proved to be a useful model in SE text mining [33] and is applied in the state-of-the-art active learning methods,"28. Joachims, T.: Training linear svms in linear time. KDD 2006, pp. 217-226; 13. Cortes, C., Vapnik, V.: Support-vector networks. Machine learning 20(3) (1995)",
finding_better_active_learners_for_faste,Config-tuning and analytics data (Fu; Jamshidi; Guo; Ha; Weber; Krishna),Krishna et al. BigSE text mining (linear SVM useful in SE text),sanitycheck,True,False,supports,False,medium,4 Technical Details,Linear SVM [28] has been proved to be a useful model in SE text mining [33],"33. Krishna, R., Yu, Z., Agrawal, A., Dominguez, M., Wolf, D.: The bigse project: lessons learned from validating industrial text mining. BIGDSE 2016, pp. 65-71",
finding_better_active_learners_for_faste,Abstrackr tool (Wallace et al.),Abstrackr tool (Wallace et al.),steppingstone,False,True,refutes,False,high,3.1.3 Evidence-based Medicine Tools,"we tried all three tools with one of our dataset- Hall set ... after reviewing 1000 studies, only 10 to 15 relevant ones were found, which was very close to a random sampling","59. Wallace, B.C., Small, K., Brodley, C.E., Lau, J., Trikalinos, T.A.: Deploying an interactive machine learning system in an evidence-based practice center: abstrackr. IHI 2012",http://abstrackr.cebm.brown.edu
finding_better_active_learners_for_faste,EPPI-Reviewer tool (Thomas et al.),EPPI-Reviewer tool (Thomas et al.),steppingstone,False,True,refutes,False,high,3.1.3 Evidence-based Medicine Tools,we tried all three tools with one of our dataset- Hall set ... the active learning parts alone in these tools are depreciated.,"54. Thomas, J., Brunton, J., Graziosi, S.: Eppi-reviewer 4.0: software for research synthesis (2010)",http://eppi.ioe.ac.uk/cms/er4/
finding_better_active_learners_for_faste,Rayyan tool (Ouzzani et al.),Rayyan tool (Ouzzani et al.),steppingstone,False,True,refutes,False,high,3.1.3 Evidence-based Medicine Tools,"we tried all three tools with one of our dataset- Hall set (104 relevant in 8911 studies) and after reviewing 1000 studies, only 10 to 15 relevant ones were found","45. Ouzzani, M., Hammady, H., Fedorowicz, Z., Elmagarmid, A.: Rayyan-a web and mobile app for systematic reviews. Systematic Reviews 5(1), 210 (2016)",10.1186/s13643-016-0384-4
finding_better_active_learners_for_faste,Scott-Knott ranking,Scott-Knott ranking,statmethod,False,True,neutral,False,medium,6 Results; 9 Threats to Validity,Table 2: Scott-Knott analysis for number of studies reviewed/ work saved over sampling to reach 95% recall ... we employed several statistical tests (Scott-Knott),no reference entry given for Scott-Knott,
finding_better_active_learners_for_faste,"Shemilt review-cost estimates (1 min abstract, 4+5 min full text)","Shemilt review-cost estimates (1 min abstract, 4+5 min full text)",numericfact,False,False,supports,False,high,6 Results RQ3,"Suppose CD = 9CA, following the estimation that Shemilt made: 1 minute to screen a title-abstract record, 4 minutes to retrieve a full-text study report, and 5 minutes to screen","53. Shemilt, I., Khan, N., Park, S., Thomas, J.: Use of cost-effectiveness analysis to compare the efficiency of study identification methods in systematic reviews. Systematic reviews 5(1), 140 (2016)",
finding_better_active_learners_for_faste,Shemilt: missing 5% not a major impediment,Shemilt: missing 5% not a major impediment,sanitycheck,False,False,supports,False,medium,8.1 What is missed?,we infer that missing 5% of the papers is not a major impediment to using FASTREAD. Similar conclusion was derived by Shemilt et al. in 2016 [53].,"53. Shemilt, I., Khan, N., Park, S., Thomas, J.: Use of cost-effectiveness analysis to compare the efficiency of study identification methods in systematic reviews. Systematic reviews 5(1), 140 (2016)",
finding_better_active_learners_for_faste,Malheiros: 3 hours per 100 studies reviewed,Malheiros: 3 hours per 100 studies reviewed,numericfact,False,False,supports,False,high,3 Background,Malheiros has documented that it requires 3 hours for one reviewer to review 100 studies [36]. This implies that it is a month's work for one graduate student to review 3000 studies,"36. Malheiros, V., Hohn, E., Pinho, R., Mendonca, M., Maldonado, J.C.: A visual text mining approach for systematic reviews. ESEM 2007, pp. 245-254",
finding_better_active_learners_for_faste,"Bezerra et al.: 3,000 studies sourced, 7 used","Bezerra et al.: 3,000 studies sourced, 7 used",numericfact,False,False,supports,False,medium,3 Background,"An extreme example of this is where reviewers sourced over 3,000 studies, and only used 7 of them in their final review [2].","2. Bezerra, Y.M., Pereira, T.A.B., da Silveira, G.E.: A systematic review of software product lines applied to mobile middleware. ITNG'09, pp. 1024-1029. IEEE (2009)",
finding_better_active_learners_for_faste,Carver/Hassler/Kraft SLR barrier surveys (Fig. 1 data),Carver/Hassler/Kraft SLR barrier surveys (Fig. 1 data),numericfact,True,False,supports,False,high,3 Background; Fig. 1,"Previously we have analyzed the costs of SLRs [6, 25]. As shown in Fig. 1, primary study selection ... is among the top three most difficult as well as time-consuming aspects","6. Carver, J.C., Hassler, E., Hernandes, E., Kraft, N.A.: Identifying barriers to the systematic literature review process. ESEM 2013, pp. 203-212",
finding_better_active_learners_for_faste,Active-learning taxonomy (Settles),"Settles active learning survey (pool-based sampling, uncertainty/certainty query strategies)",methodology,False,False,supports,False,medium,4 Technical Details,"There are also different query strategies of active learning, such as uncertainty sampling ... [51]. Here, we briefly introduce one scenario and two query strategies, which are used in our later experiments","51. Settles, B.: Active learning literature survey. University of Wisconsin, Madison (2010); 52. Settles, B.: Active learning. Synthesis Lectures on AI and ML 6(1) (2012)",
finding_better_active_learners_for_faste,Threats-to-validity framework (Feldt & Magazinius),Feldt & Magazinius validity-threat taxonomy,methodology,False,False,neutral,False,low,9 Threats to Validity,There are several validity threats to the design of this study [15].,"15. Feldt, R., Magazinius, A.: Validity threats in empirical software engineering research-an initial survey. SEKE, pp. 374-379 (2010)",
finding_better_active_learners_for_faste,Ros et al. 2017 ML for SLR search and selection,Ros et al. 2017 ML for SLR search and selection,sanitycheck,False,False,refutes,False,medium,3.1.1 Software Engineering Tools,Ros'17 [50] ... has several limitations such as (a) not comparing against state-of-the-art techniques from other domains; (b) not considering any data balancing; (c) testing only on a single unpublished dataset.,"50. Ros, R., Bjarnason, E., Runeson, P.: A machine learning approach for semi-automated search and selection in literature studies. EASE 2017, pp. 118-127",
finding_better_active_learners_for_faste,Olorisade et al. reproducibility critique of citation-screening studies,Olorisade et al. reproducibility critique of citation-screening studies,sanitycheck,False,False,supports,False,medium,9 Threats to Validity,"Existing active learning techniques in citation screening have been criticized by Olorisade et al. for being not replicable [43, 44]. To this end, we have published all our code","43. Olorisade, B.K., Brereton, P., Andras, P.: Reproducibility of studies on text mining for citation screening in systematic reviews: Evaluation and checklist. J. Biomedical Informatics 73 (2017)",
bellwethers_a_baseline_method_for_transf,TCA+ (Nam et al.),"TCA+ transfer component analysis (Nam, Pan, Kim)",steppingstone,False,True,neutral,False,high,RQ3 / Sec 7.4 / Figs 10-13,"we compare the ""bellwether"" method [20] against 3 other standard transfer learners: (1) TCA+ [10]; (2) Transfer Naive Bayes [21]; and (3) Value Cognitive Boosting [22]","[10] J. Nam, S. J. Pan, and S. Kim, ""Transfer defect learning,"" in Proc. ICSE, 2013, pp. 382-391.",
bellwethers_a_baseline_method_for_transf,TCA+ (Nam et al.),TCA+ defect-prediction result (Nam et al.),replication,False,True,supports,False,medium,Sec 8 RQ3 (defects),TCA+ was generally better than the other three methods with an overall W/T/L ratio of 8/3/5 ... this behavior of TCA+ corroborates with previous findings by other researchers [10],"[10] J. Nam, S. J. Pan, and S. Kim, ""Transfer defect learning,"" in Proc. ICSE, 2013, pp. 382-391.",
bellwethers_a_baseline_method_for_transf,Naive Bayes,"Transfer Naive Bayes, TNB (Ma et al.)",steppingstone,False,True,neutral,False,high,RQ3 / Figs 10-13,"Issue lifetime dataset: From Figure 11, we see that, in this case, TNB outperforms the other three methods. We note a W/T/L ratio for TNB at 7/0/2","[21] Y. Ma, G. Luo, X. Zeng, and A. Chen, ""Transfer learning for cross-company software defect prediction,"" IST, vol. 54, no. 3, pp. 248-256, 2012.",
bellwethers_a_baseline_method_for_transf,SVM,"Value-Cognitive Boosting with SVM, VCB (Ryu et al.)",steppingstone,False,True,neutral,False,high,RQ3 / Figs 11-12,We could not use VCB in code smell detection because our datasets had small sample size ... We could not use VCB in effort estimation either because the class variable was continuous,"[22] D. Ryu, O. Choi, and J. Baik, ""Value-cognitive boosting with a support vector machine for cross-project defect prediction,"" Empir. Softw. Eng.",http://link.springer.com/10.1007/s10664-014-9346-4
bellwethers_a_baseline_method_for_transf,Bellwether transfer learning (Krishna & Menzies),"Bellwether effect / method, ASE'16 (Krishna, Menzies, Fu)",methodology,True,True,supports,False,high,"Sec 1, Sec 5.2",This work presents a significant extension to our initial findings on bellwethers [20] ... Our initial work [20] compared bellwethers against two other transfer learners invented by ourselves,"[20] R. Krishna, T. Menzies, and W. Fu, ""Too Much Automation? The Bellwether Effect and Its Implications for Transfer Learning,"" in ASE'16, 2016.",
bellwethers_a_baseline_method_for_transf,Random forests (Breiman),Random Forests (Breiman),software,False,True,neutral,False,high,Sec 7.1 Learning Methods,"When a specific transfer learner did not endorse the use of any classification/regression scheme, we used Random Forests","[134] L. Breiman, ""Random forests,"" Machine learning, pp. 5-32, 2001.",http://link.springer.com/article/10.1023/A:1010933404324
bellwethers_a_baseline_method_for_transf,Random forests (Breiman),Lessmann et al. benchmark endorsing Random Forests,sanitycheck,False,False,supports,False,high,"Sec 7.1, Sec 10.2",A comprehensive study on defect prediction was conducted by Lessmann et al. [65]. They endorsed the use of Random Forests [134] for defect prediction over several other methods,"[65] S. Lessmann, B. Baesens, C. Mues, and S. Pietsch, ""Benchmarking Classification Models for Software Defect Prediction,"" IEEE TSE, vol. 34, no. 4",http://ieeexplore.ieee.org/lpdocs/epic03/wrapper.htm?arnumber=4527256
bellwethers_a_baseline_method_for_transf,SMOTE (Chawla et al.),SMOTE (Chawla et al.),software,False,True,neutral,False,medium,"Sec 7.1, 7.3, 10.4","To overcome the inherent randomness introduced by Random Forests and SMOTE, we use 30 repeated runs ... SMOTE is only applicable for classification problems","[136] N. V. Chawla, K. W. Bowyer, L. O. Hall, and W. P. Kegelmeyer, ""SMOTE: Synthetic minority over-sampling technique,"" J. Artif. Intell. Res., vol.",
